lesson_id,school_id,teacher_id,persona,subject_id,class_arm_id,room_id,room_type_matches_subject,day_of_week,start_time,end_time,consecutive_period_count,time_slot_hour,soft_preference_score
SCH-089-LSN-0030,SCH-089,TCH-01161,overworked_generalist,Basic Technology,JSS1A,ROOM-JSS1A,0,Thursday,10:00,13:40,5,10:00,1.5
SCH-089-LSN-0031,SCH-089,TCH-01161,overworked_generalist,CRS,SS1A,ROOM-SS1A,1,Monday,10:40,14:20,5,10:40,1.48
SCH-089-LSN-0032,SCH-089,TCH-01161,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Wednesday,8:00,11:20,5,8:00,0.69
SCH-089-LSN-0033,SCH-089,TCH-01161,overworked_generalist,Basic Technology,JSS2B,ROOM-JSS2B,0,Friday,8:40,12:20,5,8:40,0.98
SCH-089-LSN-0034,SCH-089,TCH-01162,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Tuesday,8:40,10:00,2,8:40,4
SCH-089-LSN-0035,SCH-089,TCH-01162,veteran_staff_room_boss,Physics,SS1A,SCI-LAB-01,1,Monday,8:40,10:00,2,8:40,4
SCH-089-LSN-0036,SCH-089,TCH-01162,veteran_staff_room_boss,Physics,SS3B,SCI-LAB-01,1,Wednesday,8:40,10:00,2,8:40,4
SCH-089-LSN-0037,SCH-089,TCH-01162,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Tuesday,10:00,11:20,2,10:00,4
SCH-089-LSN-0038,SCH-089,TCH-01162,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Thursday,8:40,10:00,2,8:40,4
SCH-089-LSN-0039,SCH-089,TCH-01162,veteran_staff_room_boss,Further Mathematics,SS1A,ROOM-SS1A,1,Friday,8:40,10:00,2,8:40,4
SCH-089-LSN-0040,SCH-089,TCH-01162,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,10:00,11:20,2,10:00,4
SCH-089-LSN-0041,SCH-089,TCH-01162,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Thursday,10:00,11:20,2,10:00,4
SCH-089-LSN-0042,SCH-089,TCH-01163,veteran_staff_room_boss,Biology,SS2A,SCI-LAB-01,1,Wednesday,10:00,11:20,2,10:00,4
SCH-089-LSN-0043,SCH-089,TCH-01163,veteran_staff_room_boss,Biology,SS2A,SCI-LAB-01,1,Thursday,8:40,10:00,2,8:40,4
SCH-089-LSN-0044,SCH-089,TCH-01163,veteran_staff_room_boss,Biology,SS2A,SCI-LAB-01,1,Friday,8:40,10:00,2,8:40,4
SCH-089-LSN-0045,SCH-089,TCH-01163,veteran_staff_room_boss,Further Mathematics,SS2B,ROOM-SS2B,1,Monday,8:40,10:00,2,8:40,4
SCH-089-LSN-0046,SCH-089,TCH-01163,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Tuesday,8:40,10:00,2,8:40,4
SCH-089-LSN-0047,SCH-089,TCH-01163,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Friday,10:00,11:20,2,10:00,4
SCH-089-LSN-0048,SCH-089,TCH-01164,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Monday,8:00,10:40,4,8:00,1.41
SCH-089-LSN-0049,SCH-089,TCH-01164,overworked_generalist,CRS,SS1A,ROOM-SS1A,1,Thursday,8:00,10:40,4,8:00,1.06
SCH-089-LSN-0050,SCH-089,TCH-01164,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Thursday,11:40,14:20,4,11:40,1.42
SCH-089-LSN-0051,SCH-089,TCH-01164,overworked_generalist,PHE,JSS1B,ROOM-JSS1B,1,Wednesday,10:00,13:00,4,10:00,1.23
SCH-089-LSN-0052,SCH-089,TCH-01164,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Tuesday,10:40,13:40,4,10:40,1.37
SCH-089-LSN-0053,SCH-089,TCH-01164,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Tuesday,8:00,10:40,4,8:00,0.87
SCH-089-LSN-0054,SCH-089,TCH-01164,overworked_generalist,PHE,JSS1B,ROOM-JSS1B,1,Monday,11:40,14:20,4,11:40,0.89
SCH-089-LSN-0055,SCH-089,TCH-01164,overworked_generalist,Basic Technology,JSS3B,ROOM-JSS3B,0,Friday,8:00,10:40,4,8:00,1.47
SCH-089-LSN-0056,SCH-089,TCH-01165,overworked_generalist,PHE,SS2B,ROOM-SS2B,1,Thursday,10:40,13:00,3,10:40,1.46
SCH-089-LSN-0057,SCH-089,TCH-01165,overworked_generalist,Basic Technology,JSS3B,WORKSHOP-01,1,Monday,8:00,10:00,3,8:00,1.49
SCH-089-LSN-0058,SCH-089,TCH-01165,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Wednesday,10:00,12:20,3,10:00,1.45
SCH-089-LSN-0059,SCH-089,TCH-01165,overworked_generalist,Basic Technology,SS2A,ROOM-SS2A,0,Monday,11:40,13:40,3,11:40,1.46
SCH-089-LSN-0060,SCH-089,TCH-01165,overworked_generalist,CRS,JSS3A,ROOM-JSS3A,1,Thursday,8:00,10:00,3,8:00,1.37
SCH-089-LSN-0061,SCH-089,TCH-01165,overworked_generalist,CRS,SS3A,ROOM-SS3A,1,Tuesday,10:00,12:20,3,10:00,1.45
SCH-089-LSN-0062,SCH-089,TCH-01165,overworked_generalist,CRS,SS1A,ROOM-SS1A,1,Tuesday,12:20,14:20,3,12:20,1.38
SCH-089-LSN-0063,SCH-089,TCH-01165,overworked_generalist,Basic Technology,SS2A,WORKSHOP-01,1,Wednesday,12:20,14:20,3,12:20,1.37
SCH-089-LSN-0064,SCH-089,TCH-01165,overworked_generalist,PHE,JSS1B,ROOM-JSS1B,1,Tuesday,8:00,10:00,3,8:00,1.42
SCH-089-LSN-0065,SCH-089,TCH-01165,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Wednesday,8:00,10:00,3,8:00,1
SCH-089-LSN-0066,SCH-089,TCH-01166,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Thursday,13:00,13:40,1,13:00,4.5
SCH-089-LSN-0067,SCH-089,TCH-01166,nysc_corper,Civic Education,JSS2A,ROOM-JSS2A,1,Monday,13:40,14:20,1,13:40,4.5
SCH-089-LSN-0068,SCH-089,TCH-01166,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-089-LSN-0069,SCH-089,TCH-01166,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Thursday,13:40,14:20,1,13:40,4.5
SCH-089-LSN-0070,SCH-089,TCH-01167,overworked_generalist,PHE,JSS2A,ROOM-JSS2A,1,Friday,8:00,10:40,4,8:00,1.33
SCH-089-LSN-0071,SCH-089,TCH-01167,overworked_generalist,PHE,SS3B,ROOM-SS3B,1,Tuesday,8:00,10:40,4,8:00,0.95
SCH-089-LSN-0072,SCH-089,TCH-01167,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Wednesday,8:40,11:20,4,8:40,1.4
SCH-089-LSN-0073,SCH-089,TCH-01167,overworked_generalist,Basic Technology,SS1B,ROOM-SS1B,0,Monday,11:40,14:20,4,11:40,1.41
SCH-089-LSN-0074,SCH-089,TCH-01167,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Wednesday,11:40,14:20,4,11:40,0.85
SCH-089-LSN-0075,SCH-089,TCH-01167,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Thursday,11:40,14:20,4,11:40,1.3
SCH-089-LSN-0076,SCH-089,TCH-01167,overworked_generalist,Basic Technology,JSS3B,ROOM-JSS3B,0,Tuesday,11:40,14:20,4,11:40,1.09
SCH-089-LSN-0077,SCH-089,TCH-01168,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Monday,13:00,13:40,1,13:00,4.5
SCH-089-LSN-0078,SCH-089,TCH-01168,nysc_corper,Civic Education,JSS1A,ROOM-JSS1A,1,Monday,13:40,14:20,1,13:40,4.5
SCH-089-LSN-0079,SCH-089,TCH-01168,nysc_corper,Basic Science,JSS1B,ROOM-JSS1B,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-089-LSN-0080,SCH-089,TCH-01168,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Wednesday,13:40,14:20,1,13:40,4.5
SCH-089-LSN-0081,SCH-089,TCH-01168,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Thursday,13:00,13:40,1,13:00,4.5
SCH-089-LSN-0082,SCH-089,TCH-01168,nysc_corper,Basic Science,JSS1A,ROOM-JSS1A,1,Thursday,13:40,14:20,1,13:40,4.5
SCH-090-LSN-0001,SCH-090,TCH-01169,hustling_subject_specialist,Physics,SS2B,SCI-LAB-01,1,Monday,8:00,10:00,3,8:00,4
SCH-090-LSN-0002,SCH-090,TCH-01169,hustling_subject_specialist,Physics,SS1A,SCI-LAB-01,1,Monday,10:00,12:20,3,10:00,4
SCH-090-LSN-0003,SCH-090,TCH-01169,hustling_subject_specialist,Physics,SS2A,SCI-LAB-01,1,Wednesday,8:00,10:00,3,8:00,4
SCH-090-LSN-0004,SCH-090,TCH-01169,hustling_subject_specialist,Economics,SS2B,ROOM-SS2B,1,Wednesday,10:00,12:20,3,10:00,4
SCH-090-LSN-0005,SCH-090,TCH-01169,hustling_subject_specialist,Economics,SS3B,ROOM-SS3B,1,Monday,12:20,14:20,3,12:20,-4
SCH-090-LSN-0006,SCH-090,TCH-01169,hustling_subject_specialist,Physics,SS3B,SCI-LAB-01,1,Wednesday,12:20,14:20,3,12:20,-4
SCH-090-LSN-0007,SCH-090,TCH-01170,overworked_generalist,Basic Technology,JSS2A,ROOM-JSS2A,0,Monday,8:40,12:20,5,8:40,1.47
SCH-090-LSN-0008,SCH-090,TCH-01170,overworked_generalist,CRS,SS2B,ROOM-SS2B,1,Friday,8:40,12:20,5,8:40,1.41
SCH-090-LSN-0009,SCH-090,TCH-01170,overworked_generalist,Basic Technology,SS3A,ROOM-SS3A,0,Thursday,9:20,13:00,5,9:20,1.5
SCH-090-LSN-0010,SCH-090,TCH-01170,overworked_generalist,CRS,SS3A,ROOM-SS3A,1,Wednesday,8:00,11:20,5,8:00,1.43
SCH-090-LSN-0011,SCH-090,TCH-01171,veteran_staff_room_boss,Further Mathematics,SS2B,ROOM-SS2B,1,Monday,10:00,11:20,2,10:00,4
SCH-090-LSN-0012,SCH-090,TCH-01171,veteran_staff_room_boss,Biology,SS3B,SCI-LAB-01,1,Tuesday,8:40,10:00,2,8:40,4
SCH-090-LSN-0013,SCH-090,TCH-01171,veteran_staff_room_boss,Biology,SS2B,SCI-LAB-01,1,Tuesday,10:00,11:20,2,10:00,4
SCH-090-LSN-0014,SCH-090,TCH-01171,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Wednesday,8:40,10:00,2,8:40,4
SCH-090-LSN-0015,SCH-090,TCH-01172,hustling_subject_specialist,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,8:00,10:00,3,8:00,4
SCH-090-LSN-0016,SCH-090,TCH-01172,hustling_subject_specialist,Economics,SS2A,ROOM-SS2A,1,Monday,10:00,12:20,3,10:00,4
SCH-090-LSN-0017,SCH-090,TCH-01172,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Tuesday,8:00,10:00,3,8:00,4
SCH-090-LSN-0018,SCH-090,TCH-01172,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Tuesday,10:00,12:20,3,10:00,4
SCH-090-LSN-0019,SCH-090,TCH-01173,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Tuesday,8:40,10:40,3,8:40,1.5
SCH-090-LSN-0020,SCH-090,TCH-01173,overworked_generalist,CRS,SS3A,ROOM-SS3A,1,Monday,9:20,11:20,3,9:20,1.49
SCH-090-LSN-0021,SCH-090,TCH-01173,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Wednesday,12:20,14:20,3,12:20,1.5
SCH-090-LSN-0022,SCH-090,TCH-01173,overworked_generalist,PHE,SS1B,ROOM-SS1B,1,Tuesday,12:20,14:20,3,12:20,1.49
SCH-090-LSN-0023,SCH-090,TCH-01173,overworked_generalist,CRS,JSS1B,ROOM-JSS1B,1,Thursday,10:00,12:20,3,10:00,1.41
SCH-090-LSN-0024,SCH-090,TCH-01173,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Thursday,8:00,10:00,3,8:00,1.4
SCH-090-LSN-0025,SCH-090,TCH-01173,overworked_generalist,CRS,SS3A,ROOM-SS3A,1,Friday,9:20,11:20,3,9:20,1.41
SCH-090-LSN-0026,SCH-090,TCH-01173,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Thursday,12:20,14:20,3,12:20,1.38
SCH-090-LSN-0027,SCH-090,TCH-01174,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Monday,13:00,13:40,1,13:00,4.5
SCH-090-LSN-0028,SCH-090,TCH-01174,nysc_corper,Civic Education,JSS2A,ROOM-JSS2A,1,Monday,13:40,14:20,1,13:40,4.5
SCH-090-LSN-0029,SCH-090,TCH-01174,nysc_corper,Basic Science,JSS3A,ROOM-JSS3A,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-090-LSN-0030,SCH-090,TCH-01174,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-090-LSN-0031,SCH-090,TCH-01174,nysc_corper,Basic Science,JSS2B,ROOM-JSS2B,1,Thursday,13:00,13:40,1,13:00,4.5
SCH-090-LSN-0032,SCH-090,TCH-01174,nysc_corper,Basic Science,JSS1B,ROOM-JSS1B,1,Thursday,13:40,14:20,1,13:40,4.5
SCH-090-LSN-0033,SCH-090,TCH-01174,nysc_corper,Basic Science,JSS1B,ROOM-JSS1B,1,Monday,8:00,8:40,1,8:00,0
SCH-090-LSN-0034,SCH-090,TCH-01174,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Monday,8:40,9:20,1,8:40,0
SCH-090-LSN-0035,SCH-090,TCH-01175,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Wednesday,10:00,11:20,2,10:00,4
SCH-090-LSN-0036,SCH-090,TCH-01175,veteran_staff_room_boss,Physics,SS2B,SCI-LAB-01,1,Thursday,8:40,10:00,2,8:40,4
SCH-090-LSN-0037,SCH-090,TCH-01175,veteran_staff_room_boss,Physics,SS2A,SCI-LAB-01,1,Monday,8:40,10:00,2,8:40,4
SCH-090-LSN-0038,SCH-090,TCH-01175,veteran_staff_room_boss,Physics,SS3B,SCI-LAB-01,1,Monday,10:00,11:20,2,10:00,4
SCH-090-LSN-0039,SCH-090,TCH-01175,veteran_staff_room_boss,Chemistry,SS1B,SCI-LAB-01,1,Thursday,10:00,11:20,2,10:00,4
SCH-090-LSN-0040,SCH-090,TCH-01175,veteran_staff_room_boss,Physics,SS2B,SCI-LAB-01,1,Monday,11:40,13:00,2,11:40,0
SCH-090-LSN-0041,SCH-090,TCH-01176,overworked_generalist,PHE,JSS2A,ROOM-JSS2A,1,Friday,9:20,11:20,3,9:20,1.45
SCH-090-LSN-0042,SCH-090,TCH-01176,overworked_generalist,PHE,SS2B,ROOM-SS2B,1,Wednesday,12:20,14:20,3,12:20,1.49
SCH-090-LSN-0043,SCH-090,TCH-01176,overworked_generalist,CRS,JSS1A,ROOM-JSS1A,1,Thursday,12:20,14:20,3,12:20,1.48
SCH-090-LSN-0044,SCH-090,TCH-01176,overworked_generalist,PHE,SS3B,ROOM-SS3B,1,Tuesday,11:40,13:40,3,11:40,1.49
SCH-090-LSN-0045,SCH-090,TCH-01176,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Wednesday,10:00,12:20,3,10:00,1.43
SCH-090-LSN-0046,SCH-090,TCH-01176,overworked_generalist,CRS,JSS3A,ROOM-JSS3A,1,Monday,9:20,11:20,3,9:20,1.42
SCH-090-LSN-0047,SCH-090,TCH-01176,overworked_generalist,CRS,JSS1A,ROOM-JSS1A,1,Monday,11:40,13:40,3,11:40,1.36
SCH-090-LSN-0048,SCH-090,TCH-01176,overworked_generalist,PHE,SS3B,ROOM-SS3B,1,Wednesday,8:00,10:00,3,8:00,1.09
SCH-090-LSN-0049,SCH-090,TCH-01177,overworked_generalist,PHE,JSS2A,ROOM-JSS2A,1,Tuesday,10:00,13:40,5,10:00,1.49
SCH-090-LSN-0050,SCH-090,TCH-01177,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Wednesday,8:00,11:20,5,8:00,1.49
SCH-090-LSN-0051,SCH-090,TCH-01177,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Thursday,9:20,13:00,5,9:20,1.35
SCH-090-LSN-0052,SCH-090,TCH-01177,overworked_generalist,CRS,JSS1A,ROOM-JSS1A,1,Friday,8:00,11:20,5,8:00,1.47
SCH-090-LSN-0053,SCH-090,TCH-01178,veteran_staff_room_boss,Further Mathematics,SS2B,ROOM-SS2B,1,Tuesday,8:40,10:00,2,8:40,4
SCH-090-LSN-0054,SCH-090,TCH-01178,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,8:00,9:20,2,8:00,0
SCH-090-LSN-0055,SCH-090,TCH-01178,veteran_staff_room_boss,Further Mathematics,SS2B,ROOM-SS2B,1,Wednesday,8:40,10:00,2,8:40,4
SCH-090-LSN-0056,SCH-090,TCH-01179,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Tuesday,8:00,9:20,2,8:00,4
SCH-090-LSN-0057,SCH-090,TCH-01179,hustling_subject_specialist,Further Mathematics,SS1A,ROOM-SS1A,1,Monday,8:00,9:20,2,8:00,4
SCH-090-LSN-0058,SCH-090,TCH-01179,hustling_subject_specialist,Further Mathematics,SS2B,ROOM-SS2B,1,Tuesday,11:40,13:00,2,11:40,0
SCH-091-LSN-0001,SCH-091,TCH-01180,hustling_subject_specialist,Physics,SS2A,SCI-LAB-01,1,Tuesday,8:00,9:20,2,8:00,4
SCH-091-LSN-0002,SCH-091,TCH-01180,hustling_subject_specialist,Physics,SS2A,SCI-LAB-01,1,Tuesday,9:20,10:40,2,9:20,4
SCH-091-LSN-0003,SCH-091,TCH-01180,hustling_subject_specialist,Economics,SS1A,ROOM-SS1A,1,Tuesday,10:40,12:20,2,10:40,4
SCH-091-LSN-0004,SCH-091,TCH-01180,hustling_subject_specialist,Economics,SS3B,ROOM-SS3B,1,Wednesday,8:00,9:20,2,8:00,4
SCH-091-LSN-0005,SCH-091,TCH-01181,veteran_staff_room_boss,Biology,SS3B,SCI-LAB-01,1,Monday,8:40,10:00,2,8:40,4
SCH-091-LSN-0006,SCH-091,TCH-01181,veteran_staff_room_boss,Biology,SS3B,SCI-LAB-01,1,Monday,10:00,11:20,2,10:00,4
SCH-091-LSN-0007,SCH-091,TCH-01181,veteran_staff_room_boss,Biology,SS1B,SCI-LAB-01,1,Wednesday,8:40,10:00,2,8:40,4
SCH-091-LSN-0008,SCH-091,TCH-01182,nysc_corper,Civic Education,JSS3B,ROOM-JSS3B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-091-LSN-0009,SCH-091,TCH-01182,nysc_corper,Basic Science,JSS3A,ROOM-JSS3A,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-091-LSN-0010,SCH-091,TCH-01182,nysc_corper,Basic Science,JSS2A,ROOM-JSS2A,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-091-LSN-0011,SCH-091,TCH-01182,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Wednesday,13:40,14:20,1,13:40,4.5
SCH-091-LSN-0012,SCH-091,TCH-01182,nysc_corper,Basic Science,JSS2B,ROOM-JSS2B,1,Thursday,13:00,13:40,1,13:00,4.5
SCH-091-LSN-0013,SCH-091,TCH-01182,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Thursday,13:40,14:20,1,13:40,4.5
SCH-091-LSN-0014,SCH-091,TCH-01183,nysc_corper,Civic Education,JSS1A,ROOM-JSS1A,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-091-LSN-0015,SCH-091,TCH-01183,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-091-LSN-0016,SCH-091,TCH-01183,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-091-LSN-0017,SCH-091,TCH-01184,hustling_subject_specialist,Physics,SS3A,SCI-LAB-01,1,Wednesday,10:00,12:20,3,10:00,4
SCH-091-LSN-0018,SCH-091,TCH-01184,hustling_subject_specialist,Physics,SS2A,SCI-LAB-01,1,Monday,11:40,13:40,3,11:40,0
SCH-091-LSN-0019,SCH-091,TCH-01185,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,8:40,9:20,1,8:40,4
SCH-091-LSN-0020,SCH-091,TCH-01185,veteran_staff_room_boss,Further Mathematics,SS3B,ROOM-SS3B,1,Tuesday,8:40,9:20,1,8:40,4
SCH-091-LSN-0021,SCH-091,TCH-01185,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,9:20,10:00,1,9:20,4
SCH-091-LSN-0022,SCH-091,TCH-01185,veteran_staff_room_boss,Further Mathematics,SS1A,ROOM-SS1A,1,Monday,10:00,10:40,1,10:00,4
SCH-091-LSN-0023,SCH-091,TCH-01185,veteran_staff_room_boss,Further Mathematics,SS2A,ROOM-SS2A,1,Wednesday,8:40,9:20,1,8:40,4
SCH-091-LSN-0024,SCH-091,TCH-01185,veteran_staff_room_boss,Further Mathematics,SS1A,ROOM-SS1A,1,Tuesday,9:20,10:00,1,9:20,4
SCH-091-LSN-0025,SCH-091,TCH-01185,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Tuesday,10:00,10:40,1,10:00,4
SCH-091-LSN-0026,SCH-091,TCH-01185,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Thursday,8:40,9:20,1,8:40,4
SCH-091-LSN-0027,SCH-091,TCH-01186,overworked_generalist,CRS,JSS1A,ROOM-JSS1A,1,Thursday,8:40,12:20,5,8:40,1.42
SCH-091-LSN-0028,SCH-091,TCH-01186,overworked_generalist,PHE,JSS1B,ROOM-JSS1B,1,Friday,8:40,12:20,5,8:40,1.41
SCH-091-LSN-0029,SCH-091,TCH-01186,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Tuesday,8:40,12:20,5,8:40,1.42
SCH-091-LSN-0030,SCH-091,TCH-01186,overworked_generalist,Basic Technology,SS2B,WORKSHOP-01,1,Monday,9:20,13:00,5,9:20,1.45
SCH-091-LSN-0031,SCH-091,TCH-01186,overworked_generalist,CRS,SS2B,ROOM-SS2B,1,Wednesday,10:00,13:40,5,10:00,1.45
SCH-091-LSN-0032,SCH-091,TCH-01187,veteran_staff_room_boss,Further Mathematics,SS2A,ROOM-SS2A,1,Monday,8:40,10:00,2,8:40,4
SCH-091-LSN-0033,SCH-091,TCH-01187,veteran_staff_room_boss,Physics,SS2B,SCI-LAB-01,1,Tuesday,8:40,10:00,2,8:40,4
SCH-091-LSN-0034,SCH-091,TCH-01187,veteran_staff_room_boss,Physics,SS2B,SCI-LAB-01,1,Tuesday,10:00,11:20,2,10:00,4
SCH-091-LSN-0035,SCH-091,TCH-01187,veteran_staff_room_boss,Physics,SS2B,SCI-LAB-01,1,Thursday,9:20,10:40,2,9:20,4
SCH-091-LSN-0036,SCH-091,TCH-01187,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,10:00,11:20,2,10:00,4
SCH-091-LSN-0037,SCH-091,TCH-01187,veteran_staff_room_boss,Further Mathematics,SS3B,ROOM-SS3B,1,Wednesday,9:20,10:40,2,9:20,4
SCH-091-LSN-0038,SCH-091,TCH-01187,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Friday,8:40,10:00,2,8:40,4
SCH-091-LSN-0039,SCH-091,TCH-01187,veteran_staff_room_boss,Further Mathematics,SS2A,ROOM-SS2A,1,Friday,10:00,11:20,2,10:00,4
SCH-091-LSN-0040,SCH-091,TCH-01188,hustling_subject_specialist,Economics,SS3B,ROOM-SS3B,1,Tuesday,9:20,10:40,2,9:20,4
SCH-091-LSN-0041,SCH-091,TCH-01188,hustling_subject_specialist,Further Mathematics,SS1A,ROOM-SS1A,1,Monday,8:00,9:20,2,8:00,4
SCH-091-LSN-0042,SCH-091,TCH-01188,hustling_subject_specialist,Economics,SS1A,ROOM-SS1A,1,Monday,10:40,12:20,2,10:40,4
SCH-091-LSN-0043,SCH-091,TCH-01188,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Tuesday,10:40,12:20,2,10:40,4
SCH-091-LSN-0044,SCH-091,TCH-01188,hustling_subject_specialist,Further Mathematics,SS1B,ROOM-SS1B,1,Tuesday,8:00,9:20,2,8:00,4
SCH-091-LSN-0045,SCH-091,TCH-01188,hustling_subject_specialist,Further Mathematics,SS2B,ROOM-SS2B,1,Wednesday,8:00,9:20,2,8:00,4
SCH-091-LSN-0046,SCH-091,TCH-01188,hustling_subject_specialist,Further Mathematics,SS2B,ROOM-SS2B,1,Monday,13:00,14:20,2,13:00,-4
SCH-091-LSN-0047,SCH-091,TCH-01188,hustling_subject_specialist,Economics,SS2B,ROOM-SS2B,1,Tuesday,12:20,13:40,2,12:20,-4
SCH-091-LSN-0048,SCH-091,TCH-01189,nysc_corper,Civic Education,JSS2A,ROOM-JSS2A,1,Monday,13:00,13:40,1,13:00,4.5
SCH-091-LSN-0049,SCH-091,TCH-01189,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Monday,13:40,14:20,1,13:40,4.5
SCH-091-LSN-0050,SCH-091,TCH-01189,nysc_corper,Basic Science,JSS2A,ROOM-JSS2A,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-091-LSN-0051,SCH-091,TCH-01189,nysc_corper,Civic Education,JSS1A,ROOM-JSS1A,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-091-LSN-0052,SCH-091,TCH-01190,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,9:20,10:40,2,9:20,4
SCH-091-LSN-0053,SCH-091,TCH-01190,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Wednesday,10:00,11:20,2,10:00,4
SCH-091-LSN-0054,SCH-091,TCH-01190,veteran_staff_room_boss,Further Mathematics,SS1A,ROOM-SS1A,1,Thursday,8:40,10:00,2,8:40,4
SCH-092-LSN-0001,SCH-092,TCH-01191,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Wednesday,10:40,14:20,5,10:40,1.5
SCH-092-LSN-0002,SCH-092,TCH-01191,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Monday,10:00,13:40,5,10:00,1.5
SCH-092-LSN-0003,SCH-092,TCH-01191,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Tuesday,8:40,12:20,5,8:40,1.41
SCH-092-LSN-0004,SCH-092,TCH-01191,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Thursday,10:00,13:40,5,10:00,1.24
SCH-092-LSN-0005,SCH-092,TCH-01191,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Friday,8:00,11:20,5,8:00,1.26
SCH-092-LSN-0006,SCH-092,TCH-01192,hustling_subject_specialist,Economics,SS3A,ROOM-SS3A,1,Monday,8:00,10:00,3,8:00,4
SCH-092-LSN-0007,SCH-092,TCH-01192,hustling_subject_specialist,Economics,SS3B,ROOM-SS3B,1,Monday,10:00,12:20,3,10:00,4
